"subscription_rk","возраст","пол","кол-во детей","флаг отказа от коммуникаций","доход","возраст в банке","гео","дата подключения","дата отключения","активных дней","выгода","кол-во опций","активная дебетовая карта","активная кредитка","НС","активный мобаил","активный брокерский счет","вклад","флаг оплаты подписки","кол-во партнерских подписок","оборот","кол-во транзакций","транзакций кино","транзакций развлечения","транзакций фастфуд","транзакций музыка","транзакций рестораны","транзакций в оффере партнеров"
"9473646","37","F","0","0","65000","137","Казань","2022-06-28","2022-12-20","145","173.26","5","1","0","1","0","0","0","1","0","24223.13","62","0","0","1","0","0","3"
"514758649","41","M","0","0","60000","22","Хабаровск","2022-03-02","2022-03-28","24","216.26","4","1","0","0","0","0","0","0","0","42242.08","83","0","0","1","0","0","0"
"963000083","28","M","0","0","39000","65","Чебоксары","2022-12-27","","102","559.15","5","1","1","0","0","0","0","0","0","61661.17","73","0","0","12","0","14","3"
"250356461","31","M","0","0","67000","193","Белгород","2022-08-19","","232","0","1","1","1","0","1","0","0","1","0","22251.29","37","0","0","5","0","1","1"
"366440622","39","F","0","0","","62","Москва","2022-04-16","","357","425.38","5","1","0","1","0","0","0","1","0","39797.18","23","0","0","1","0","0","4"
"150497114","40","M","0","0","25000","358","Чаплыгин","2022-05-19","2022-06-20","32","1672.26","6","1","0","0","0","1","0","0","0","80203.63","37","0","0","5","0","1","1"
"908770354","65","F","0","0","60000","-12","МО","2022-01-27","2022-04-26","89","212.09","4","1","0","0","0","0","0","0","0","705.67","5","0","0","0","0","0","0"
"382871080","52","M","0","0","65000","592","МО","2022-06-03","","309","235.33","5","1","0","1","0","1","0","1","0","62672.31","8","0","0","0","0","0","3"
"669972195","23","F","0","0","50000","956","Бутурлиновка","2022-09-28","","192","191.38","4","1","0","0","0","0","0","1","0","7502.29","26","0","0","1","0","1","0"
"791912304","28","M","0","0","120000","1873","МО","2022-09-20","","200","155.8","3","1","1","0","0","0","0","0","0","48482.69","158","0","0","29","0","1","1"
"660704591","20","F","0","0","","268","Находка","2022-04-14","2022-07-14","76","248.92","5","1","0","0","0","0","0","1","0","51321.06","86","0","1","8","0","1","0"
"419023956","48","M","0","0","25000","6","Калуга","2022-01-21","2022-05-21","91","785.22","5","1","0","0","0","0","0","1","0","25817.19","77","0","0","0","0","1","1"
"628483968","35","M","0","0","","1169","Санкт-Петербург","2022-11-14","","145","368.53","3","1","0","0","0","0","0","1","0","144175.74","48","0","1","7","0","1","3"
"29306862","37","M","0","0","60000","2296","Саратов","2022-07-27","2022-08-27","19","169.78","3","1","0","0","0","0","0","0","0","141929.25","120","0","1","16","0","5","3"
"855735412","36","M","0","0","","1255","Москва","2022-06-05","","307","166.55","3","1","0","0","0","0","0","1","0","168863.52","98","0","0","30","0","1","5"
"86254077","39","M","0","0","100000","849","Волгодонск","2022-11-17","2023-01-14","55","179.38","3","0","0","0","0","1","0","0","0","64644.15","52","0","0","4","0","3","1"
"854375444","64","M","0","0","","1259","Себеж","2022-07-30","2022-12-30","132","199.82","4","1","0","0","0","0","0","1","0","12939.14","14","0","0","1","0","3","0"
"152479701","45","F","2","0","98850","262","Магнитогорск","2022-11-15","2022-12-15","29","163.01","3","1","0","0","0","0","0","0","0","10607.46","23","0","0","3","0","0","1"
"59883663","45","F","0","0","40000","200","Екатеринбург","2022-08-27","","224","148.99","5","1","0","1","0","0","0","1","0","50216.88","137","0","0","31","0","8","1"
"883597421","26","F","0","0","70000","558","Москва","2022-10-04","","186","395.86","5","1","0","1","0","0","0","1","0","46663.31","58","0","1","7","0","1","0"
"929614055","58","F","0","0","80000","1445","Санкт-Петербург","2022-10-03","","187","1342.82","7","1","1","1","0","0","0","1","1","62569.18","43","0","0","4","0","1","4"
"174843848","68","F","0","0","30000","75","Новосибирск","2022-04-24","","349","472.59","5","1","0","0","0","0","0","1","0","88755.74","164","0","3","26","0","3","1"
"138400037","25","M","0","0","32000","1297","Тамбов","2022-08-18","2022-11-18","74","205.39","3","1","0","0","1","1","0","1","0","40623.36","57","0","0","3","0","0","1"
"296732241","31","M","0","0","120000","2060","Лянтор","2022-07-26","2023-02-14","202","352.54","3","1","1","0","0","0","0","1","0","16768.48","20","0","0","1","0","1","0"
"513137535","30","M","0","0","100000","2834","МО","2022-03-02","","402","261.03","5","1","1","0","0","0","0","1","0","56133.52","67","0","1","14","0","3","7"
"43477691","25","F","0","0","","615","Петрозаводск","2022-03-10","2023-03-07","362","176.12","6","1","0","1","0","0","1","1","0","77878.67","113","1","1","15","0","1","3"
"909346972","35","M","0","0","58000","89","МО","2022-07-10","2022-12-14","127","205.42","5","1","0","0","0","0","0","1","1","2722.35","22","0","0","0","0","0","1"
"983047212","34","M","0","1","200000","1086","МО","2022-11-23","2023-01-20","30","332.78","4","0","1","0","0","0","0","1","0","74668.13","81","0","1","5","0","3","4"
"430085853","34","M","0","0","120000","770","Калуга","2022-07-16","","266","247.75","7","1","0","1","0","0","0","1","0","113666.6","236","0","3","16","0","5","0"
"766679829","26","M","0","0","65000","69","Северск","2022-01-31","2022-04-30","69","11.74","3","1","0","0","0","0","0","0","0","11587.22","39","0","0","0","0","0","4"
"507099620","27","F","0","0","45000","369","Санкт-Петербург","2022-02-08","2022-03-08","2","139.26","3","1","0","1","0","0","0","0","0","47931.16","72","0","0","7","0","3","3"
"135259944","41","M","0","0","100000","649","Москва","2022-07-01","","281","324.04","4","1","0","0","0","0","0","1","0","23318.48","71","0","0","1","0","3","0"
"225956501","41","M","0","0","25000","1875","Волжск","2022-03-03","2022-08-25","174","157.19","5","1","0","0","1","1","0","1","0","24384.55","50","0","0","7","0","1","0"
"926552050","35","M","0","0","60000","864","Волгоград","2022-09-29","2022-11-29","61","63.25","3","1","0","0","0","1","0","0","0","25369.91","113","0","0","23","0","1","0"
"831645704","44","M","0","0","","1216","МО","2022-11-19","","140","116.04","2","1","0","0","0","0","0","1","0","32535.35","15","0","0","0","0","0","7"
"930289888","23","M","0","0","44000","556","Темрюк","2022-09-26","","194","248.24","5","1","1","0","0","0","0","1","0","23449.64","94","0","0","22","0","1","1"
"899681398","30","M","0","0","130000","1042","Москва","2022-11-06","","153","711.69","5","1","1","0","0","0","0","1","0","94564.76","225","0","1","52","0","15","1"
"450010767","35","M","1","0","30000","187","Самара","2022-10-01","","189","177.47","5","1","0","1","0","0","0","1","0","45607.33","79","1","1","11","0","0","3"
"481326087","47","F","0","0","280000","2210","Великий Новгород","2022-06-06","2022-09-06","92","432.6","4","1","1","0","0","0","0","1","0","28722.82","38","0","0","4","0","3","0"
"923429140","36","M","0","0","156000","1826","Пермь","2022-06-14","2022-11-18","0","424.05","5","1","0","0","0","0","0","1","0","41538.1","171","0","1","20","0","3","0"
"637434444","37","M","0","0","185000","579","Североморск","2022-11-10","2022-12-10","0","83.99","1","1","1","0","0","0","0","0","0","21397.09","23","0","0","1","0","0","0"
"936267794","26","M","0","0","50000","797","Ярославль","2022-07-30","2022-08-30","1","213.04","4","1","0","1","0","0","0","0","0","20390.43","94","0","0","29","0","0","1"
"360686066","15","F","0","0","","137","Уфа","2022-09-17","2023-02-17","122","126.92","4","1","0","0","0","0","0","1","0","4800.68","42","0","0","5","0","0","1"
"125589394","36","M","0","0","69000","1145","Москва","2022-07-29","2022-08-29","10","131.02","5","1","0","0","0","0","0","0","0","7268.01","37","0","0","0","0","0","0"
"72894860","33","M","0","0","","485","Воронеж","2022-08-18","2022-09-18","0","215.28","3","1","0","0","0","0","0","0","0","7937.24","3","0","0","0","0","0","0"
"781024115","35","M","0","0","20000","1103","Березники","2022-11-14","2022-12-14","0","159.09","2","1","0","0","0","0","0","0","0","10081.72","48","0","0","0","0","0","0"
"464307851","19","M","0","0","","257","МО","2022-10-28","2022-12-28","54","141","3","1","0","0","0","1","0","1","0","18890.53","77","0","0","41","0","1","3"
"160853152","45","F","0","0","","554","Уфа","2022-09-16","","204","78.15","3","1","0","1","0","1","0","1","0","12728.4","8","0","0","1","0","1","0"
"517037729","36","F","0","0","70000","687","Славянск-На-Кубани","2022-12-27","2023-02-27","61","257.67","4","1","0","0","1","0","0","0","0","40743.31","92","0","0","1","0","0","3"
"934129114","21","F","0","0","52000","185","Иланский","2022-08-12","2022-11-12","92","345.77","5","1","1","0","0","0","0","0","0","28126.45","120","0","0","7","0","0","3"
"106987630","40","F","0","0","","355","Курск","2022-02-22","2022-05-26","92","404.4","3","1","0","0","1","0","0","1","0","2898.35","12","0","0","0","0","0","0"
"12255226","25","F","0","0","25000","168","Георгиевск","2022-11-02","2022-12-02","29","85.13","3","1","0","0","0","0","0","0","0","5397.06","27","0","0","1","0","0","3"
"71104875","37","F","2","0","50000","511","Бузулук","2022-05-13","2023-01-09","0","267.28","4","1","1","0","0","0","0","1","0","8746.6","26","0","0","1","0","1","0"
"944174924","28","M","0","0","","102","Чита","2022-05-21","","322","225.68","4","1","0","0","0","0","0","1","0","16362.68","3","0","0","0","0","1","0"
"198981004","23","M","0","0","100000","550","Белебей","2022-11-30","2023-03-02","0","405.89","4","1","1","0","1","0","0","1","0","26858.6","83","0","7","14","0","4","0"
"221514563","29","F","0","0","20000","244","Казань","2022-10-28","2022-11-28","18","25.85","3","1","0","0","0","0","0","0","0","23217.59","58","0","0","3","0","1","3"
"309731822","40","M","0","0","","47","Отрадный","2022-04-07","","366","282.28","5","1","0","0","0","0","0","1","0","17517.31","41","0","0","0","0","0","3"
"758683151","18","M","0","0","45000","177","Артем","2022-08-11","2022-12-11","122","197.87","4","1","0","1","0","0","0","1","0","24019.11","110","0","19","19","0","3","46"
"92735588","31","F","0","0","110000","1025","Санкт-Петербург","2022-06-02","2022-07-02","6","326.63","4","1","1","0","0","0","0","0","0","72189.6","124","0","0","27","0","1","1"
"939644182","32","F","0","0","65000","988","Екатеринбург","2022-11-22","","137","357.17","5","1","0","1","0","0","0","1","0","75496.55","141","0","0","26","0","7","5"
"384739803","22","M","0","0","","196","Владикавказ","2022-10-03","","187","1922.4","3","1","0","0","0","0","0","1","1","339844.04","56","0","0","0","0","0","3"
"577569341","35","M","0","0","50000","263","Уссурийск","2022-10-29","","161","422.5","4","1","0","1","0","0","0","1","0","27784.55","54","0","1","10","0","4","1"
"807114762","33","F","0","0","38000","241","Нефтеюганск","2022-10-09","","181","290.7","4","1","0","0","0","0","0","1","1","94885.37","139","0","0","8","0","1","1"
"472482953","22","M","0","0","41231","937","Губкин","2022-12-13","2023-02-14","63","251.28","3","0","0","0","1","0","0","0","0","8367.71","35","0","0","7","0","0","0"
"826608859","33","M","0","0","75000","1915","Нижний Новгород","2022-06-02","2022-07-02","1","92.35","3","1","1","0","0","0","0","0","0","27429.19","95","0","0","11","0","0","1"
"362320026","24","M","0","0","","385","Москва","2022-03-06","2022-04-06","30","507.58","5","1","0","1","0","0","0","1","0","64543.26","94","0","1","33","0","4","4"
"34813809","59","M","0","0","100000","1654","Арзамас","2022-04-28","","345","2495.71","5","1","1","1","0","1","0","1","0","28895.46","43","0","1","1","0","1","0"
"956580522","33","M","0","0","43000","419","Нижний Новгород","2022-04-27","2022-06-27","41","185.71","3","1","1","0","0","0","0","1","0","51877.08","106","0","0","7","0","0","3"
"453622166","33","F","0","0","80000","917","МО","2022-06-06","","306","459.49","6","1","0","1","0","0","0","1","1","84697.72","103","1","0","14","0","4","1"
"985645570","41","M","0","0","200000","3140","Москва","2022-05-30","","313","851.2","7","1","1","1","0","1","1","1","0","47091.53","75","0","3","5","0","0","3"
"963618722","19","F","0","0","30000","96","Томск","2022-12-03","2023-01-03","24","121.99","2","1","0","0","1","0","0","0","0","15956.88","73","0","0","5","0","0","4"
"734968997","47","F","0","0","35000","143","Иркутск","2022-07-01","","281","238.61","5","1","0","1","0","0","0","1","2","16247.22","24","0","1","1","0","0","0"
"795450289","29","M","0","0","","967","Москва","2022-03-11","","393","1468.03","5","1","0","1","0","1","0","1","0","93291.3","134","0","1","11","0","1","7"
"588380442","40","M","0","0","30000","718","Далматово","2022-12-14","","115","0","1","0","1","0","1","0","0","0","0","44158.99","52","0","0","3","0","0","0"
"680781871","37","F","0","0","48000","1111","Зеленодольск","2022-09-08","2022-11-08","44","109.22","3","1","0","0","0","0","0","1","0","3934.15","62","0","0","1","0","0","0"
"561482492","22","F","0","0","45000","627","МО","2022-12-15","2023-04-15","96","27.23","3","1","0","0","0","0","0","1","0","35063.2","120","0","0","10","0","0","1"
"742709726","19","F","","0","40000","201","Москва","2022-08-27","2022-10-27","59","28.77","3","1","0","1","0","0","0","0","0","42659.1","86","0","1","11","0","0","3"
"635628516","17","M","0","0","","884","Новосибирск","2022-11-03","2022-12-03","29","72.12","3","1","0","0","0","0","0","0","0","4913.91","22","0","1","3","0","0","1"
"33352363","39","F","0","0","","862","Санкт-Петербург","2022-11-29","2023-02-28","0","186.93","3","1","0","0","0","1","0","1","0","2863.6","7","0","0","0","0","0","0"
"525283988","22","M","0","0","15000","264","Нижний Новгород","2022-12-04","2023-01-04","18","192.22","4","1","0","0","0","0","0","0","0","23380.14","110","0","0","8","0","1","1"
"865088608","59","F","0","0","22000","676","Каменск-Шахтинский","2022-12-12","","117","405.78","4","0","1","0","0","0","0","0","0","3299.67","12","0","0","0","0","0","0"
"369628544","35","M","0","0","0","79","ЛенОбл","2022-04-27","","346","244.84","6","1","0","1","0","0","0","1","0","141145.67","320","0","3","38","0","3","4"
